movie_id,movie_name,year,genre,overview,director,cast
tt3678938,Humpty Sharma Ki Dulhania,2014,"comedy, drama, romance","a girl from ambala, kavya pratap singh, is about to be married. when she visits delhi to shop for her 'dhai lakh ka ghagra, she meets humpty sharma, a carefree delhiite, and falls in love with him.",Shashank Khaitan,"Varun Dhawan, Alia Bhatt, Ashutosh Rana, Sidharth Shukla"
tt13545522,Chatrapathi,2023,"action, drama",shivaji and his family are uprooted from their community in sri lanka and wind up as bonded labourers in visakhapatnam. the situation worsens when his jealous stepbrother enters his life.,V.V. Vinayak,"Sai Srinivas Bellamkonda, Nushrratt Bharuccha, Karan Singh Chhabra, Vedika Nawani"
tt1274295,Kaminey,2009,"action, crime, drama","the desperate lives of two estranged twin brothers converge over missing drugs, politics, racial prejudice, corrupt cops and an unplanned pregnancy.",Vishal Bhardwaj,"Shahid Kapoor, Priyanka Chopra Jonas, Deb Mukherjee, Shivkumar Subramaniam"
tt1373156,Karthik Calling Karthik,2010,"drama, mystery, romance","a much abused loner achieves success, and even wins the heart of his gorgeous co-worker, after getting early morning mysterious phone calls from someone.",Vijay Lalwani,"Farhan Akhtar, Deepika Padukone, Ram Kapoor, Shefali Shah"
tt0259534,Ramayana: The Legend Of Prince Rama,1993,"animation, action, adventure","an anime adaptation of the hindu epic the ramayana, where lord ram combats the wicked king ravana.","Ram Mohan, Yûgô Sakô, Koichi Saski","Arun Govil, Nikhil Kapoor, Edie Mirman, Rael Padamsee"
tt6206564,Trapped,XV2016,"drama, thriller","a man struggles to survive after he unintentionally locks himself up in a high rise devoid of food, water and electricity.",Vikramaditya Motwane,"Rajkummar Rao, Geetanjali Thapa, Shiladitya Sen, Rahul Patel"
tt7399470,Qarib Qarib Singlle,2017,"comedy, romance","yogi and jaya, who have polar opposite personalities and sensibilities, meet via a online dating app. this encounter turns into so much more when the two travel to rishikesh.",Tanuja Chandra,"Irrfan Khan, Parvathy Thiruvothu, Neha Dhupia, Isha Sharvani"
tt8366590,Baaghi 3,2020,"action, adventure, thriller",a man embarks on a bloody rampage to save his kidnapped brother.,Ahmed Khan,"Tiger Shroff, Riteish Deshmukh, Shraddha Kapoor, Ankita Lokhande"
tt9635540,Darbar,2020,"action, crime, thriller",a police officer is on a chase to hunt down a dreaded gangster to fulfill his own secret agenda.,A.R. Murugadoss,"Rajinikanth, Nayanthara, Nivetha Thomas, Suniel Shetty"
tt6455162,Bhool Bhulaiyaa 2,2022,"comedy, drama, horror","when strangers reet and ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit that has been trapped for 18 years.",Anees Bazmee,"Tabu, Kartik Aaryan, Kiara Advani, Rajpal Naurang Yadav"
tt4434004,Udta Punjab,2016,"action, crime, drama",a story that revolves around drug abuse in the affluent north indian state of punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.,Abhishek Chaubey,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh"
tt11112532,Agra,2023,drama,a family and an exploration of space in an increasingly crowded world. it follows the quest for a sexual odyssey of an individual.,Kanu Behl,"Mohit Agarwal, Priyanka Bose, Vibha Chhibber, Rahul Roy"
tt9105014,Notebook,2019,"drama, romance","an ex-army officer, kabir, becomes a teacher in kashmir in a school that is in a miserable condition. things take a turn when kabir finds a notebook, left behind by the previous year's teacher firdaus (pranutan bahl).",Nitin Kakkar,"Zaheer Iqbal, Pranutan Bahl, Mir Mohammed Mehroos, Mir Mohammed Zayan"
tt14398454,Tara Vs Bilal,2022,"comedy, drama, romance","set in london, a romantic comedy where the leading character enter a fake marriage and later fall in love.",Samar Iqbal,"Sonia Rathee, Harshvardhan Rane, Shammi Aulakh, Tariq Chacha"
tt2106537,Matru Ki Bijlee Ka Mandola,2013,"comedy, drama","harry is an industrialist who loves his daughter bijlee, and the bond they share with harry's man friday, matru. bijlee's plan to wed the son of a politician, however, brings twists and turns in the lives of matru, bijlee and mandola.",Vishal Bhardwaj,"Pankaj Kapur, Imran Khan, Anushka Sharma, Arya Babbar"
tt0453671,Garam Masala,2005,"comedy, romance",a rib tickling tale of two flirts who constantly flirt with women despite one of them being engaged. chaos ensues when the fiancé finds out that her to-be groom is cheating on her.,Priyadarshan,"Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen"
tt11947158,Ek Villain Returns,2022,"action, crime, romance",the story of two men in one sided love. the paths they choose to fulfill their love stories decide who the hero is and who is the villain.,Mohit Suri,"John Abraham, Disha Patani, Arjun Kapoor, Tara Sutaria"
tt1144804,Kambakkht Ishq,2009,"action, comedy, romance",a romantic comedy about an indian stuntman who takes hollywood by storm but cannot find true love.,Sabir Khan,"Sylvester Stallone, Denise Richards, Whoopi Goldberg, Akshay Kumar"
tt24225606,Metro.... In Dino,2024,"drama, romance","follows stories of bittersweet relationships in a contemporary setting, exploring various aspects, hues, and moods of love.",Anurag Basu,"Kay Kay Menon, Anupam Kher, Ali Fazal, Sara Ali Khan"
tt2436516,Go Goa Gone,2013,"action, adventure, comedy","a group of friends, just looking to have a good time in a rave party on a remote island in goa, find out that the island is infested with zombies.","Krishna D.K., Raj Nidimoru","Saif Ali Khan, Kunal Kemmu, Vir Das, Anand Tiwari"
tt0104561,Jo Jeeta Wohi Sikandar,1992,"comedy, drama, romance","a rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",Mansoor Khan,"Aamir Khan, Ayesha Jhulka, Deepak Tijori, Pooja Bedi"
tt13510660,Dhamaka,2021,"action, crime, drama","reassigned from tv to radio, a frustrated anchor sees both danger and opportunity when he receives threatening calls on the air.","Ram Madhvani, Heavenveer Singh Hayer","Kartik Aaryan, Mrunal Thakur, Amruta Subhash, Soham Majumdar"
tt15314640,Cobalt Blue,2022,"drama, romance","when a brother and sister fall in love with the same man, ensuing events shatter a traditional marathi family. based on sachin kundalkar's novel.",Sachin Kundalkar,"Neelay Mehendale, Joshi Anantvijay, Prateik Patil Babbar, Lovish Bhatia"
tt0920464,Manorama: Six Feet Under,2007,"crime, drama, mystery","manorama, wife of an irrigation minister, tasks satyaveer to find if her husband is cheating. as satyaveer starts investigating, he gets trapped in a web of lies and must uncover the entire truth.",Navdeep Singh,"Abhay Deol, Gul Panag, Raima Sen, Sarika Thakur"
tt13491110,Antim: The Final Truth,2021,"action, crime, drama",the cop played by salman fights the land mafia in the film.,Mahesh Manjrekar,"Salman Khan, Aayush Sharma, Mahima Makwana, Mahesh Manjrekar"
tt3159708,Welcome Back,2015,"action, comedy, crime","a pair of reformed gangsters try to find a husband for their newly discovered sister, but complications arise due to mistaken identities.",Anees Bazmee,"John Abraham, Anil Kapoor, Nana Patekar, Paresh Rawal"
tt8504014,Good Newwz,2019,"comedy, drama",two couples with the same surname pursue in-vitro fertilization and wait for their upcoming babies. trouble ensues when they find that the sperms of each couple have been mixed with each other.,"Raj Mehta, Kulwinder Singh, Ranjeet Singh","Akshay Kumar, Kareena Kapoor, Diljit Dosanjh, Kiara Advani"
tt1328634,New York,2009,"crime, drama, thriller",a contemporary story of 3 friends discovering a new world set against the larger than life new york city. but one day the world around them changed.,Kabir Khan,"John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan"
tt0102071,Hum,1991,"action, comedy, drama","a dockworker overthrows the tyranny of a cruel gangster but has to run away to make a new life for himself and his brothers. fifteen years later, his past catches up with him as his old enemy resurfaces.",Mukul Anand,"Amitabh Bachchan, Rajinikanth, Govinda, Kimi Katkar"
tt3447364,Detective Byomkesh Bakshy!,2015,"action, crime, drama",detective byomkesh bakshy is set in the 2nd world war torn calcutta during the 1940s. enter a magical world of nostalgia and 'expect the unexpected'.,Dibakar Banerjee,"Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon"
tt11783766,Ram Setu,2022,"action, adventure",an atheist archaeologist turned believer must race against time to prove the true existence of the legendary ram setu before evil forces destroy the pillar of india's heritage.,Abhishek Sharma,"Akshay Kumar, Jacqueline Fernandez, Nushrratt Bharuccha, Nassar"
tt11821912,Devara,2024,"action, drama, thriller",devara is an intensive tale about a man who struck fear in the minds of those who were naive to it.,Koratala Siva,"N.T. Rama Rao Jr., Saif Ali Khan, Janhvi Kapoor, Prakash Raj"
tt0800956,Life In A Metro,2007,"comedy, drama, musical","six different stories, about nine people, each with different issues and problems, all occurring within one place: the metro.",Anurag Basu,"Dharmendra, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon"
tt5121000,Aligarh,2015,"biography, drama","a gay, linguistic professor living in a small orthodox city must deal with the aftermath of a sting operation that puts his sexual orientation in front of the entire nation.",Hansal Mehta,"Manoj Bajpayee, Rajkummar Rao, Ashish Vidyarthi, Balaji Gauri"
tt5571734,Pink,2016,"crime, drama, thriller","when three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names.",Aniruddha Roy Chowdhury,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang"
tt13919802,Anek,2022,"action, drama, sport","a socio political, action thriller set against the geopolitical backdrop of northeast india.",Anubhav Sinha,"Ayushmann Khurrana, Andrea Kevichüsa, Manoj Pahwa, Kumud Mishra"
tt5108476,Befikre,2016,"comedy, drama, romance","it is a carefree love story of dharam and shyra, who find love in an engaging series of experiences. doused in the spirit of paris, it celebrates a sensual and free-spirited love.","Aditya Chopra, Raj Basu","Ranveer Singh, Vaani Kapoor, Ayesha Raza Mishra, Akarsh Khurana"
tt7581902,Sonu Ke Titu Ki Sweety,2018,"comedy, romance",titu is going to marry a perfect woman named sweety. titu's best-friend sonu doubts sweety's character and tries to break the marriage while sweety tries to do opposite and which leads to war between bromance and romance.,Luv Ranjan,"Kartik Aaryan, Nushrratt Bharuccha, Sunny Singh, Alok Nath"
tt0337578,Baghban,2003,"drama, romance","an elderly couple wish their children to care for them in their old age. but their children see and treat them as a burden, and they must struggle to regain their worth and dignity to themselves and others.",Ravi Chopra,"Amitabh Bachchan, Hema Malini, Salman Khan, Mahima Chaudhry"
tt15717242,Kanjoos Makhichoos,2023,"comedy, drama, family","jamnaprasad pandey is infamous in the entire town as a miser whose family is fed up with his penny-pinching habits. however, little does the family know that these savings is to fulfill his father's wish of going on a char-dhaam yatra.",Vipul Mehta,"Kunal Kemmu, Shweta Tripathi, Piyush Mishra, Alka Amin"
tt0059246,Guide,1965,"drama, musical, romance","when mistaken to be a sage by some villagers, an ex-tour guide reflects on his past and lost love to search for spiritual wisdom to guide the villagers.",Vijay Anand,"Dev Anand, Waheeda Rehman, Leela Chitnis, Anwar Hussain"
tt5882970,Tubelight,2017,"drama, war","a story of two brothers set during the sino-indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world.",Kabir Khan,"Salman Khan, Sohail Khan, Om Puri, Mohd. Zeeshan Ayyub"
tt0367495,Anbe Sivam,2003,"adventure, comedy, drama","two men, one young and arrogant, the other damaged - physically but not spiritually - by life, are thrown together by circumstances, and find that they are in some ways bound together by fate.",Sundar C.,"Kamal Haasan, Madhavan, Kiran Rathod, Nassar"
tt0378072,Hum Tum,2004,"comedy, drama, romance",a novel look at the eternal battle of the sexes and the trials and tribulations of karan and rhea and their attempts to understand each other.,Kunal Kohli,"Saif Ali Khan, Rani Mukerji, Kirron Kher, Rati Agnihotri"
tt2377938,Special Chabbis,2013,"crime, drama, thriller",a gang of con-men rob prominent rich businessmen and politicians by posing as c.b.i and income tax officers.,Neeraj Pandey,"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill"
tt14107554,Dasvi,2022,"comedy, drama","jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",Tushar Jalota,"Abhishek Bachchan, Nimrat Kaur, Yami Gautam, Manu Rishi Chadha"
tt14339846,Mrs Undercover,2023,"action, comedy, thriller","a simple indian housewife who is in fact a special undercover agent is called back on the job after 10 years of being undercover to take down a terrifying, psycho killer while maintaining her parallel life of a housewife.",Anushree Mehta,"Radhika Apte, Sumeet Vyas, Rajesh Sharma, Roy Angana"
tt2317337,Vicky Donor,2012,"comedy, romance","a man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia"
tt1729637,Bodyguard,2011,"action, comedy, drama",the daughter of a wealthy nobleman secretly falls in love with her bodyguard.,Siddique,"Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech"
tt5477608,Kahaani 2,2016,"mystery, thriller",a woman with a mysterious past is charged with kidnapping and murder.,Sujoy Ghosh,"Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee"
tt23023596,Malaikottai Vaaliban,2024,"action, drama, fantasy",follows the life of a legendary man whose struggles and life pave the way for next generations.,Lijo Jose Pellissery,"Mohanlal, Sonalee Kulkarni, Hareesh Peradi, Rajeev Pillai"
tt11260832,Bellbottom,2021,"action, thriller","when an indian commercial airliner is hijacked by terrorists in the mid 1980s, a government agent is tasked with rescuing the 210 hostages.",Ranjit Tewari,"Akshay Kumar, Huma Qureshi, Lara Dutta, Vaani Kapoor"
